complain_id,complain_date,customer_id,appliance_id,engineer_id,labour_hours,travel_hours
2308,2018-05-10,974,12,33,11,15
2309,2018-02-05,333,92,38,2,5
2310,2018-10-24,984,92,47,4,13
2311,2018-01-06,815,120,9,20,2
2312,2019-06-24,605,51,34,15,9
2313,2018-11-27,118,101,1,13,5
2314,2018-12-25,681,11,29,11,3
2315,2019-03-27,599,41,8,20,1
2316,2019-11-12,480,99,16,16,12
2317,2018-04-14,414,29,33,7,3
2318,2019-10-01,83,105,1,7,5
2319,2019-02-15,958,10,38,14,13
2320,2018-10-15,469,20,47,12,6
2321,2019-11-26,912,50,15,5,14
2322,2018-01-27,550,46,38,11,19
2323,2019-09-03,235,18,7,11,2
2324,2019-02-05,928,137,17,14,10
2325,2018-09-21,170,52,2,8,9
2326,2019-06-12,330,107,14,4,15
2327,2019-03-02,425,8,23,3,1
2328,2018-01-07,587,41,37,14,8
2329,2018-03-22,320,58,31,4,7
2330,2018-03-14,60,42,6,11,17
2331,2019-02-16,660,98,30,1,18
2332,2018-07-12,519,24,18,19,7
2333,2018-07-21,922,13,30,18,19
2334,2019-07-31,464,139,20,2,4
2335,2019-07-19,7,92,12,2,12
2336,2019-05-08,452,107,12,13,5
2337,2018-02-16,362,101,24,10,3
2338,2019-03-07,177,103,14,1,12
2339,2018-02-16,860,72,37,7,13
2340,2019-07-26,654,80,49,11,20
2341,2019-04-12,431,27,1,9,2
2342,2018-06-02,629,77,10,19,12
2343,2018-07-29,501,107,27,18,13
2344,2019-02-13,918,62,45,4,5
2345,2018-12-07,765,108,5,18,9
2346,2019-02-06,438,43,27,4,9
2347,2018-03-22,108,85,44,19,11
2348,2019-10-12,177,52,13,20,16
2349,2019-07-25,475,6,13,9,20
2350,2018-10-07,98,22,13,2,9
2351,2019-05-21,65,32,45,4,14
2352,2019-01-28,420,36,9,4,7
2353,2019-01-28,290,37,16,17,8
2354,2019-07-19,48,51,18,17,18
2355,2018-09-30,167,42,6,1,5
2356,2019-03-10,630,144,43,9,12
2357,2019-02-27,566,83,22,6,16
2358,2018-01-21,451,138,44,14,14
2359,2019-01-25,218,41,23,12,19
2360,2018-08-06,284,55,28,16,8
2361,2018-07-15,367,25,25,13,8
2362,2018-06-20,710,87,28,3,5
2363,2019-05-24,79,1,4,5,16
2364,2018-11-21,494,133,49,13,3
2365,2019-07-12,51,113,30,1,3
2366,2018-03-26,366,102,8,13,7
2367,2018-07-03,600,61,38,12,8
2368,2019-05-05,515,49,17,3,4
2369,2019-07-12,812,31,22,9,9
2370,2018-08-14,885,89,8,1,17
2371,2018-07-11,614,138,15,18,2
2372,2019-07-25,134,54,49,2,4
2373,2019-02-06,158,34,24,17,11
2374,2019-11-28,736,66,5,20,2
2375,2018-01-11,731,145,22,3,17
2376,2018-01-23,390,135,39,13,19
2377,2018-09-10,225,143,32,9,15
2378,2018-11-21,541,89,48,1,6
2379,2019-08-30,401,51,34,13,3
2380,2019-08-12,668,119,35,1,15
2381,2019-04-04,921,8,15,7,6
2382,2018-04-11,746,82,19,19,19
2383,2018-07-05,197,86,8,12,3
2384,2018-01-01,921,3,44,11,12
2385,2018-05-13,927,134,38,4,10
2386,2019-11-11,213,98,21,2,13
2387,2018-12-11,129,88,4,4,11
2388,2019-10-18,13,111,4,14,18
2389,2018-05-24,153,26,9,17,7
2390,2019-05-30,64,30,20,3,8
2391,2018-01-02,161,112,38,11,4
2392,2018-10-24,697,131,44,18,11
2393,2019-12-28,208,32,18,19,16
2394,2019-09-08,476,67,22,16,15
2395,2019-05-03,358,135,42,20,13
2396,2018-10-30,880,56,40,4,1
2397,2019-03-09,821,35,32,7,12
2398,2019-11-17,590,111,13,6,10
2399,2018-12-27,613,70,32,17,12
2400,2018-02-20,146,25,28,10,18
2401,2018-12-29,319,85,13,6,10
2402,2018-10-12,950,47,28,17,5
2403,2018-11-05,828,27,34,3,20
2404,2019-03-04,96,39,1,16,7
2405,2018-01-24,849,77,36,9,7
2406,2018-09-16,806,15,29,17,3
2407,2019-07-10,408,29,23,10,7
2408,2019-10-08,626,25,1,15,20
2409,2019-09-17,692,3,5,12,19
2410,2018-01-22,175,69,46,14,5
2411,2018-07-22,251,4,9,16,10
2412,2018-09-28,881,11,23,2,5
2413,2018-09-10,101,8,37,5,7
2414,2019-03-12,179,116,23,3,5
2415,2018-06-17,887,116,50,14,7
2416,2019-05-11,69,95,9,8,15
2417,2018-05-24,653,130,49,14,8
2418,2019-09-28,968,122,4,18,11
2419,2019-03-19,295,123,23,5,10
2420,2018-06-14,965,94,3,20,10
2421,2019-07-16,881,20,23,20,10
2422,2019-05-06,257,137,27,6,13
2423,2018-03-20,309,7,32,3,20
2424,2018-03-13,56,28,28,19,1
2425,2018-10-26,883,68,2,19,15
2426,2019-09-11,292,76,34,16,18
2427,2019-09-28,610,111,34,12,5
2428,2019-04-04,200,53,2,5,3
2429,2018-06-16,764,121,15,18,5
2430,2018-12-18,776,44,23,1,15
2431,2019-01-26,528,100,36,7,13
2432,2019-11-08,196,34,29,4,18
2433,2019-10-14,527,37,20,2,4
2434,2018-07-20,157,108,31,8,15
2435,2019-12-15,782,29,39,2,14
2436,2019-04-07,953,61,18,3,14
2437,2019-11-03,694,1,49,8,10
2438,2019-02-22,240,7,5,16,20
2439,2019-08-26,647,22,3,9,12
2440,2019-06-13,691,44,26,8,4
2441,2019-04-16,307,107,1,18,2
2442,2018-04-28,200,137,42,10,7
2443,2018-08-16,772,72,44,1,5
2444,2019-06-07,381,62,49,1,20
2445,2019-07-15,614,94,35,7,3
2446,2018-05-08,708,54,45,2,4
2447,2019-01-11,633,34,39,4,10
2448,2018-10-27,365,139,3,7,7
2449,2019-02-21,522,87,22,11,4
2450,2018-09-07,301,118,2,17,3
2451,2018-01-24,623,136,12,8,16
2452,2019-04-03,429,74,49,7,20
2453,2018-08-06,426,71,16,2,17
2454,2018-12-21,382,123,19,13,9
2455,2019-02-04,593,12,32,15,15
2456,2018-12-15,703,84,31,3,1
2457,2018-05-15,965,23,13,18,3
2458,2018-11-24,246,21,10,13,19
2459,2018-05-25,976,130,47,11,18
2460,2019-06-25,896,36,21,4,12
2461,2019-07-22,204,58,50,2,6
2462,2019-11-03,675,139,10,5,20
2463,2018-12-29,984,69,37,1,6
2464,2018-10-31,432,97,47,1,1
2465,2019-11-24,91,54,37,12,2
2466,2019-06-08,276,111,38,13,18
2467,2018-01-19,390,44,43,19,14
2468,2019-01-03,847,56,17,20,13
2469,2018-08-31,61,24,18,17,7
2470,2019-12-02,955,12,48,13,5
2471,2019-02-03,407,76,27,12,9
2472,2018-03-09,193,92,7,3,6
2473,2018-07-17,564,128,32,3,4
2474,2018-07-01,901,133,29,15,18
2475,2019-11-06,936,37,38,6,5
2476,2018-02-13,455,4,11,2,11
2477,2019-06-24,383,59,29,20,13
2478,2019-05-14,455,28,10,13,7
2479,2018-05-13,538,107,45,8,14
2480,2018-08-08,957,31,7,11,5
2481,2019-10-01,803,3,12,14,15
2482,2018-01-29,517,53,49,4,16
2483,2019-11-28,958,135,25,15,16
2484,2019-09-17,6,107,25,14,7
2485,2019-11-11,177,77,35,14,1
2486,2018-12-02,191,42,7,13,11
2487,2019-09-10,195,125,18,19,8
2488,2019-05-23,20,112,36,20,11
2489,2019-04-11,373,123,27,3,17
2490,2019-01-26,227,120,14,1,19
2491,2019-07-16,94,15,45,10,19
2492,2019-04-17,330,83,47,7,1
2493,2018-05-23,40,96,10,3,18
2494,2018-05-03,934,58,20,5,1
2495,2019-09-26,970,118,23,5,13
2496,2018-04-02,540,47,40,4,3
2497,2018-06-01,758,80,19,18,5
2498,2018-07-29,742,51,7,18,2
2499,2018-03-31,206,70,41,4,14
2500,2019-07-14,684,83,37,14,20
2501,2018-07-06,321,127,10,12,1
2502,2019-08-14,141,53,3,6,8
2503,2018-03-10,432,75,42,4,3
2504,2018-05-01,698,54,34,6,10
2505,2018-02-27,170,131,49,10,13
2506,2018-10-10,22,28,19,16,11
2507,2018-05-26,473,23,13,9,19
2508,2019-10-05,519,38,50,6,6
2509,2018-01-08,33,123,6,6,5
2510,2018-02-27,84,124,8,13,1
2511,2018-04-01,232,54,33,9,1
2512,2019-02-19,270,96,32,14,18
2513,2018-10-11,26,96,48,2,4
2514,2018-08-11,130,120,49,2,3
2515,2018-04-15,972,131,10,2,8
2516,2019-12-02,419,142,21,2,2
2517,2019-04-26,813,62,49,19,12
2518,2019-10-21,433,100,29,13,16
2519,2019-04-08,485,51,3,11,3
2520,2018-10-16,260,53,23,17,17
2521,2019-04-03,771,93,11,18,9
2522,2018-06-09,983,32,37,1,16
2523,2019-12-06,53,33,18,12,4
2524,2018-09-08,452,43,10,12,1
2525,2018-05-14,1,101,46,13,6
2526,2018-11-21,588,114,31,9,8
2527,2018-05-07,838,15,32,10,10
2528,2018-04-30,491,40,47,20,4
2529,2019-02-16,745,30,3,16,17
2530,2018-04-01,125,12,5,18,8
2531,2018-11-13,483,25,20,19,3
2532,2018-04-26,714,87,35,7,2
2533,2019-01-06,411,103,38,5,17
2534,2019-07-13,923,10,40,15,1
2535,2019-06-10,91,60,3,16,13
2536,2018-12-31,520,4,9,20,14
2537,2018-04-03,954,104,30,17,11
2538,2019-02-07,25,30,13,3,2
2539,2019-12-23,180,129,19,1,20
2540,2018-02-24,859,50,30,15,2
2541,2019-09-23,272,25,29,4,1
2542,2019-11-23,806,61,14,17,14
2543,2019-07-07,146,86,6,10,6
2544,2018-06-20,372,89,16,15,2
2545,2019-05-05,855,112,34,18,14
2546,2018-09-14,815,82,32,2,11
2547,2019-12-04,750,90,32,19,10
2548,2018-02-25,6,132,2,17,19
2549,2019-08-22,646,116,38,12,11
2550,2018-01-25,379,141,16,14,17
2551,2018-06-01,40,27,42,18,12
2552,2019-10-28,527,62,1,15,7
2553,2019-01-11,292,32,35,9,15
2554,2019-05-25,819,41,31,2,5
2555,2019-06-23,743,40,35,8,10
2556,2018-02-10,437,81,29,12,2
2557,2019-05-26,358,86,36,19,16
2558,2018-01-15,441,145,30,8,8
2559,2018-09-01,582,23,19,16,14
2560,2018-02-18,253,41,14,13,17
2561,2019-08-11,602,108,39,6,20
2562,2018-02-22,907,79,12,7,1
2563,2019-09-04,161,83,22,9,5
2564,2018-12-27,855,19,14,9,15
2565,2018-04-10,694,38,17,5,8
2566,2019-03-14,215,43,27,2,2
2567,2018-08-22,450,72,6,4,8
2568,2018-03-25,193,94,36,13,12
2569,2018-10-03,86,16,10,2,15
2570,2018-04-06,504,77,8,7,8
2571,2018-11-13,445,65,41,20,11
2572,2019-12-04,666,79,20,7,11
2573,2018-02-28,436,70,6,11,15
2574,2019-04-20,899,111,39,3,15
2575,2019-08-18,397,112,20,5,16
2576,2019-10-28,764,25,2,19,8
2577,2019-04-21,841,58,5,20,11
2578,2018-11-02,564,115,34,12,18
2579,2018-02-09,545,73,41,15,8
2580,2018-12-31,295,57,33,16,5
2581,2019-05-05,137,45,5,15,19
2582,2019-03-26,858,133,38,15,4
2583,2018-07-17,48,82,3,9,1
2584,2018-11-27,123,3,40,5,9
2585,2018-10-07,470,104,31,14,3
2586,2018-04-20,372,74,42,5,16
2587,2018-06-25,752,137,20,8,6
2588,2018-09-20,136,20,48,18,16
2589,2018-12-29,419,15,1,6,8
2590,2018-10-29,63,31,50,10,4
2591,2018-04-19,68,22,21,15,18
2592,2018-10-19,717,145,49,17,11
2593,2019-12-17,893,112,40,19,14
2594,2018-09-18,205,30,3,11,3
2595,2018-06-22,522,134,13,1,8
2596,2018-02-09,26,22,16,1,6
2597,2018-06-12,40,84,25,18,18
2598,2018-01-30,938,92,46,5,10
2599,2019-01-25,925,134,8,8,18
2600,2018-02-02,216,123,34,15,4
2601,2018-10-30,663,55,15,11,16
2602,2019-05-27,21,35,22,8,6
2603,2018-11-25,692,142,31,18,13
2604,2019-10-24,480,117,50,5,7
2605,2019-09-01,120,9,37,18,20
2606,2018-11-13,670,82,50,7,19
2607,2019-02-08,569,32,22,6,12
2608,2019-03-04,200,5,32,12,3
2609,2018-04-01,861,74,41,16,15
2610,2019-10-23,612,94,48,11,10
2611,2018-03-01,832,143,1,14,11
2612,2018-10-16,692,54,24,20,19
2613,2018-05-10,764,78,21,4,7
2614,2018-01-25,454,27,19,11,1
2615,2018-11-15,478,80,21,8,1
2616,2019-05-06,240,73,7,7,15
2617,2018-07-13,243,111,4,15,11
2618,2018-07-09,261,128,9,20,16
2619,2018-01-28,594,58,38,17,2
2620,2019-06-21,17,8,32,10,11
2621,2019-03-02,420,55,26,5,13
2622,2019-12-14,548,143,6,18,6
2623,2019-08-28,866,42,41,11,18
2624,2019-04-20,728,98,6,8,5
2625,2019-02-04,869,26,28,18,15
2626,2018-07-12,384,70,2,5,7
2627,2019-01-20,542,98,14,13,5
2628,2019-06-18,872,22,7,18,6
2629,2019-11-15,178,112,12,18,20
2630,2019-11-12,817,39,18,15,20
2631,2019-02-17,663,104,29,13,9
2632,2018-11-10,647,127,29,4,19
2633,2018-10-23,746,52,25,19,7
2634,2019-02-06,117,109,39,6,5
2635,2019-04-29,614,110,34,8,10
2636,2018-01-09,783,76,7,15,16
2637,2018-01-04,442,115,47,1,10
2638,2019-05-03,674,134,49,20,15
2639,2018-08-29,264,79,49,6,20
2640,2019-05-05,565,26,2,16,14
2641,2019-11-17,416,84,4,4,20
2642,2018-05-05,576,39,8,4,16
2643,2019-11-24,518,114,24,20,5
2644,2018-06-28,108,105,44,15,19
2645,2018-11-05,292,94,35,20,3
2646,2019-12-22,782,110,33,6,6
2647,2019-02-05,57,110,20,14,19
2648,2019-10-16,449,26,25,6,1
2649,2019-09-22,526,33,36,6,5
2650,2018-06-19,750,45,31,16,14
2651,2018-02-06,875,95,38,18,4
2652,2019-12-29,844,61,43,6,20
2653,2018-02-10,391,121,24,15,8
2654,2018-09-06,993,73,23,4,15
2655,2019-02-12,857,13,27,4,7
2656,2018-02-20,17,107,36,12,13
2657,2018-10-10,3,109,45,10,9
2658,2018-04-20,684,113,11,15,12
2659,2019-04-09,694,67,36,1,13
2660,2019-03-21,244,123,10,2,5
2661,2019-07-25,999,72,27,2,3
2662,2019-01-25,211,5,37,8,13
2663,2018-12-15,522,72,38,18,11
2664,2018-12-07,309,65,31,5,19
2665,2018-03-09,467,10,37,2,14
2666,2019-09-17,94,11,7,10,19
2667,2018-07-18,524,32,38,7,13
2668,2018-08-01,683,72,24,11,13
2669,2018-08-11,181,44,33,10,7
2670,2018-08-25,568,54,1,16,13
2671,2018-08-02,189,118,31,17,20
2672,2018-07-18,354,18,47,20,13
2673,2019-04-15,970,30,33,7,7
2674,2018-12-15,425,57,40,3,12
2675,2019-09-26,996,16,38,17,14
2676,2019-01-31,944,27,10,10,14
2677,2018-09-08,580,76,16,9,12
2678,2019-06-29,909,65,28,11,4
2679,2018-10-03,51,82,48,1,1
2680,2018-07-09,36,11,9,8,3
2681,2019-08-09,981,109,3,3,8
2682,2018-03-06,69,21,24,16,2
2683,2019-07-02,664,76,11,4,1
2684,2018-09-23,859,56,40,4,5
2685,2018-03-10,741,135,24,18,6
2686,2019-08-20,10,24,25,17,17
2687,2018-12-05,822,29,48,18,10
2688,2019-01-18,308,39,27,15,20
2689,2019-12-13,782,91,7,15,9
2690,2019-08-12,137,69,15,3,13
2691,2018-12-14,836,66,35,10,5
2692,2019-07-17,270,79,3,12,15
2693,2019-03-16,419,10,20,4,13
2694,2019-09-28,262,52,6,18,12
2695,2018-01-26,722,33,10,4,11
2696,2018-07-22,759,27,16,19,12
2697,2018-10-29,49,18,4,12,7
2698,2018-03-27,971,87,20,14,12
2699,2019-07-03,746,31,19,14,8
2700,2018-04-27,522,71,11,8,3
2701,2019-08-30,876,118,2,13,1
2702,2018-03-28,261,89,22,13,4
2703,2018-03-09,252,98,33,9,1
2704,2018-10-18,663,82,39,13,8
2705,2019-05-03,487,116,20,16,12
2706,2018-11-14,152,23,2,5,7
2707,2018-12-25,763,106,41,17,3
2708,2019-01-02,349,143,4,11,9
2709,2018-09-01,408,134,2,8,11
2710,2019-12-06,632,52,45,8,15
2711,2018-05-01,385,104,33,20,12
2712,2018-09-13,877,88,27,1,3
2713,2019-04-20,192,106,7,3,11
2714,2019-11-03,739,42,4,14,4
2715,2018-05-18,677,48,31,7,2
2716,2018-10-21,309,39,45,17,13
2717,2019-07-11,407,29,24,13,7
2718,2018-11-20,278,78,34,19,4
2719,2018-12-31,378,65,18,13,18
2720,2018-02-09,815,10,15,9,1
2721,2019-05-07,3,39,20,15,15
2722,2018-11-30,621,127,44,14,11
2723,2018-02-25,978,129,43,11,13
2724,2019-03-20,949,11,47,15,7
2725,2018-02-10,45,107,37,4,19
2726,2018-08-13,640,145,38,3,8
2727,2018-03-12,521,97,7,19,14
2728,2019-04-02,424,114,32,18,11
2729,2019-12-19,19,5,47,14,14
2730,2019-10-24,824,71,22,1,6
2731,2018-07-17,746,132,50,13,1
2732,2018-08-11,932,67,45,7,18
2733,2019-03-10,265,115,22,7,3
2734,2019-05-08,573,61,30,5,2
2735,2019-05-02,73,50,2,11,8
2736,2019-12-02,172,119,11,1,7
2737,2018-08-03,842,115,36,17,2
2738,2019-06-23,757,32,15,3,12
2739,2018-12-31,412,14,24,8,12
2740,2019-04-07,564,120,48,15,10
2741,2019-04-25,517,31,15,2,8
2742,2018-12-09,860,92,31,4,4
2743,2018-12-29,699,143,5,11,13
2744,2019-05-14,775,65,43,1,15
2745,2019-08-15,606,85,7,15,19
2746,2018-01-25,81,104,35,19,10
2747,2019-05-13,697,88,33,18,13
2748,2018-08-13,932,21,25,4,7
2749,2019-02-15,243,140,29,8,8
2750,2018-03-19,907,119,43,17,2
2751,2018-10-23,193,1,26,11,8
2752,2018-11-29,946,23,45,6,8
2753,2019-04-01,991,137,4,2,4
2754,2018-02-19,665,59,29,6,11
2755,2018-07-05,570,35,25,5,10
2756,2018-02-04,50,139,21,11,1
2757,2019-09-10,954,105,38,7,1
2758,2018-09-11,753,113,17,3,12
2759,2019-05-26,106,136,22,3,9
2760,2018-01-06,145,44,11,14,16
2761,2018-05-24,60,1,28,6,3
2762,2018-11-13,579,74,1,9,16
2763,2019-06-28,764,32,32,7,3
2764,2018-08-24,774,81,2,20,16
2765,2018-08-16,705,103,41,13,18
2766,2019-05-02,484,99,17,15,5
2767,2019-03-28,904,27,22,1,1
2768,2018-03-10,799,119,12,4,16
2769,2019-05-02,87,119,30,6,12
2770,2018-11-06,78,14,16,17,12
2771,2019-06-04,372,100,16,19,4
2772,2019-12-14,865,96,33,3,8
2773,2019-09-27,178,9,9,15,8
2774,2018-05-09,169,41,8,4,16
2775,2018-06-07,48,16,5,4,19
2776,2018-05-25,494,111,30,3,20
2777,2018-08-07,712,90,41,19,6
2778,2019-04-06,265,108,32,9,15
2779,2019-03-21,431,96,3,2,11
2780,2019-06-14,924,131,2,13,4
2781,2019-11-26,337,7,46,8,3
2782,2019-03-24,820,124,43,1,16
2783,2018-01-16,457,49,15,12,20
2784,2019-07-20,881,98,48,3,20
2785,2019-10-28,704,15,31,3,7
2786,2019-10-18,750,29,32,6,7
2787,2019-11-07,810,123,36,18,16
2788,2019-07-22,524,139,19,9,17
2789,2018-10-14,757,76,22,2,19
2790,2018-03-31,743,133,33,9,4
2791,2018-04-19,542,101,35,17,8
2792,2018-08-07,5,45,18,9,13
2793,2019-12-15,805,112,28,10,12
2794,2019-11-09,676,127,30,20,1
2795,2019-01-12,942,53,27,3,5
2796,2018-06-18,913,137,40,19,5
2797,2018-02-16,215,60,21,10,10
2798,2018-02-01,705,29,11,4,18
2799,2019-03-14,726,140,45,5,15
2800,2018-02-25,6,40,42,19,8
2801,2018-03-09,557,129,6,4,8
2802,2018-01-05,485,62,36,20,9
2803,2018-01-05,871,69,33,12,12
2804,2018-04-04,167,79,48,18,1
2805,2019-12-22,522,75,5,14,17
2806,2018-01-01,866,49,21,9,12
2807,2019-04-13,298,66,44,17,14
2808,2018-03-09,881,75,6,14,11
2809,2018-01-30,997,133,25,11,11
2810,2018-06-20,715,72,34,16,4
2811,2018-11-23,531,94,12,3,15
2812,2019-05-27,63,40,15,15,20
2813,2019-07-14,8,73,14,6,11
2814,2019-10-08,855,32,47,19,10
2815,2019-12-30,517,56,41,6,14
2816,2018-03-19,291,46,18,3,6
2817,2018-03-28,147,63,33,20,3
2818,2019-11-21,244,145,21,2,17
2819,2018-08-09,345,31,23,16,3
2820,2018-07-30,408,145,24,7,19
2821,2019-01-11,70,12,34,9,17
2822,2018-02-18,475,128,42,19,7
2823,2019-06-19,246,129,34,7,8
2824,2019-06-02,252,62,37,17,19
2825,2019-07-10,894,69,10,3,4
2826,2019-03-25,148,24,25,2,2
2827,2018-11-15,255,69,20,9,4
2828,2019-05-16,909,9,27,4,3
2829,2018-09-11,594,81,5,16,19
2830,2019-03-16,374,72,28,9,20
2831,2019-12-21,80,38,35,7,4
2832,2019-11-03,357,68,12,12,13
2833,2019-02-25,642,93,9,4,12
2834,2019-11-12,626,11,49,20,15
2835,2019-09-07,54,52,10,9,15
2836,2019-02-12,83,120,28,10,15
2837,2018-05-10,75,12,31,3,16
2838,2018-08-22,502,134,50,13,5
2839,2019-08-07,465,29,8,2,18
2840,2019-06-01,44,55,49,12,14
2841,2019-09-20,312,106,4,14,15
2842,2019-06-05,676,96,34,4,4
2843,2019-04-03,263,55,17,9,17
2844,2018-02-09,173,17,50,7,5
2845,2019-07-05,180,134,45,3,1
2846,2018-09-13,61,90,45,14,13
2847,2019-12-26,649,123,39,7,17
2848,2019-10-19,685,115,40,12,8
2849,2019-04-04,863,63,8,14,2
2850,2019-11-13,908,68,46,20,8
2851,2018-02-18,201,129,42,15,7
2852,2018-07-18,610,105,10,7,20
2853,2019-03-13,403,118,13,11,1
2854,2019-07-08,56,26,13,6,14
2855,2019-11-10,979,35,34,10,15
2856,2019-07-26,10,66,4,3,9
2857,2019-08-01,722,118,15,10,1
2858,2019-12-28,390,58,20,8,10
2859,2018-03-11,757,29,29,18,13
2860,2019-01-31,362,8,1,17,2
2861,2019-07-25,565,57,10,5,1
2862,2018-10-28,259,42,36,20,6
2863,2018-06-29,394,144,46,15,8
2864,2019-10-03,450,113,33,18,15
2865,2019-02-15,424,52,5,7,16
2866,2019-01-31,682,80,19,10,20
2867,2018-01-26,667,58,37,5,15
2868,2019-08-09,94,73,24,10,8
2869,2019-04-13,395,66,33,3,12
2870,2019-08-28,40,26,43,19,9
2871,2019-07-31,936,46,9,20,6
2872,2018-10-18,694,18,26,13,9
2873,2018-07-13,349,18,22,5,12
2874,2018-04-24,990,1,41,3,3
2875,2018-07-15,756,62,44,10,7
2876,2018-11-16,923,8,39,12,8
2877,2018-10-28,891,119,50,11,8
2878,2019-08-23,634,56,19,3,7
2879,2018-12-01,438,105,1,2,17
2880,2019-02-18,335,18,14,17,20
2881,2019-03-23,299,24,35,5,14
2882,2018-07-05,578,15,29,20,11
2883,2018-02-18,212,83,25,11,14
2884,2018-01-30,643,141,21,10,17
2885,2019-10-03,679,102,36,3,20
2886,2019-02-22,296,42,24,17,12
2887,2019-01-22,98,80,24,10,3
2888,2019-07-21,284,99,13,6,12
2889,2018-04-23,591,83,41,10,20
2890,2019-08-30,977,127,9,10,13
2891,2019-10-10,642,83,13,14,16
2892,2019-11-10,96,141,11,17,11
2893,2018-06-22,872,130,37,6,2
2894,2019-07-19,364,7,4,10,6
2895,2018-04-27,513,14,48,11,1
2896,2018-03-20,145,98,18,13,20
2897,2018-01-27,215,120,20,17,5
2898,2019-08-06,228,9,23,8,4
2899,2018-12-11,590,100,11,12,14
2900,2018-10-27,534,14,49,19,10
2901,2019-10-03,453,37,39,15,4
2902,2018-12-31,97,37,26,10,2
2903,2019-07-22,526,95,25,14,1
2904,2019-02-22,731,23,44,8,9
2905,2019-09-16,870,105,8,9,20
2906,2019-11-05,486,116,11,7,3
2907,2018-03-28,855,102,16,11,6
2908,2019-03-29,859,121,12,8,5
2909,2018-05-28,498,142,47,1,18
2910,2019-06-03,690,100,20,1,6
2911,2019-11-16,880,22,35,1,12
2912,2018-07-04,191,80,36,1,10
2913,2018-09-29,571,137,18,12,20
2914,2018-08-08,426,37,16,4,5
2915,2018-11-24,357,145,2,3,12
2916,2019-12-27,78,55,50,6,11
2917,2019-08-13,948,3,46,12,3
2918,2019-04-09,576,56,25,8,6
2919,2019-08-28,894,75,18,5,7
2920,2019-10-31,370,134,6,8,8
2921,2019-08-12,182,79,41,17,20
2922,2019-05-11,550,7,45,8,6
2923,2018-06-15,322,141,25,8,16
2924,2019-03-01,128,102,34,4,17
2925,2019-10-27,661,143,48,11,3
2926,2019-04-22,925,65,29,20,12
2927,2018-05-18,551,76,42,8,11
2928,2019-10-26,929,69,7,15,15
2929,2019-11-28,616,70,41,20,11
2930,2019-01-21,697,49,49,20,18
2931,2018-05-01,627,109,49,10,9
2932,2019-05-07,475,58,12,14,11
2933,2019-03-20,50,75,18,4,13
2934,2019-09-13,905,86,27,5,18
2935,2018-03-18,139,72,30,3,20
2936,2019-02-15,512,91,39,11,2
2937,2018-11-02,453,83,30,15,13
2938,2019-07-01,239,79,8,20,7
2939,2018-06-10,783,85,38,15,4
2940,2018-11-23,340,42,24,12,3
2941,2019-12-15,11,113,33,2,1
2942,2019-06-30,882,104,10,10,12
2943,2019-11-06,466,129,50,12,10
2944,2019-01-13,150,137,49,11,2
2945,2018-10-16,709,5,37,18,4
2946,2018-02-24,393,82,45,12,20
2947,2018-01-09,151,104,41,20,6
2948,2018-01-10,456,15,30,7,17
2949,2018-07-20,456,51,26,19,6
2950,2019-06-04,823,126,33,18,19
2951,2018-07-03,646,106,2,16,1
2952,2019-02-09,770,6,15,9,8
2953,2018-05-26,961,20,50,3,5
2954,2019-08-21,934,7,30,15,11
2955,2018-04-23,65,107,48,1,15
2956,2018-11-16,60,39,4,17,11
2957,2018-06-24,669,49,17,1,15
2958,2019-01-27,99,76,37,15,3
2959,2018-09-16,168,64,5,5,14
2960,2019-09-05,181,31,15,3,7
2961,2019-05-31,781,40,45,1,8
2962,2018-06-22,427,41,23,18,10
2963,2018-05-20,977,128,4,13,17
2964,2019-10-24,806,14,27,13,17
2965,2018-04-28,378,48,3,2,19
2966,2018-08-24,100,125,39,18,9
2967,2018-08-25,342,121,14,14,11
2968,2018-04-15,233,143,37,10,9
2969,2018-11-06,966,30,35,7,7
2970,2019-09-19,515,42,38,11,15
2971,2019-09-11,923,27,47,4,13
2972,2019-12-11,237,67,40,13,6
2973,2019-02-26,337,136,7,12,17
2974,2018-11-28,531,27,34,6,12
2975,2018-05-16,955,37,12,13,7
2976,2018-10-24,995,121,17,5,1
2977,2018-10-12,250,86,16,11,4
2978,2018-08-22,807,37,20,19,13
2979,2019-11-07,22,145,9,20,3
2980,2018-09-06,527,34,19,2,12
2981,2019-07-04,310,121,19,4,3
2982,2019-07-20,108,98,45,9,1
2983,2019-01-01,874,53,20,16,10
2984,2018-06-03,359,16,21,16,2
2985,2018-03-19,618,113,33,15,10
2986,2019-08-19,262,80,9,7,5
2987,2018-03-07,377,114,48,5,7
2988,2019-04-24,361,137,10,13,1
2989,2019-07-17,506,54,41,5,16
2990,2018-11-15,680,89,1,16,1
2991,2018-12-14,35,66,36,15,4
2992,2019-03-30,964,92,2,6,13
2993,2019-04-16,652,134,46,19,4
2994,2019-07-21,762,5,25,13,8
2995,2019-04-14,210,69,3,17,14
2996,2018-11-28,163,43,2,9,20
2997,2019-03-19,37,56,40,13,12
2998,2018-04-21,862,111,15,18,2
2999,2018-02-22,241,11,5,19,2
3000,2018-06-21,317,134,24,11,15
3001,2019-09-20,723,64,12,9,14
3002,2019-06-30,609,4,17,12,12
3003,2018-12-13,362,11,16,16,18
3004,2018-06-28,758,68,49,20,4
3005,2019-01-09,838,142,47,3,13
